DATE,TIME,TAIR,RH,TCNR4,KINC,KOUT,LINC,LOUT,WSPD1,WSPD2,WINDDIR,SR50
3/15/2019,17:00:00,-10.315,45.605,-11.55698033,336.9438833,515.9750167,169.4039667,265.5887833,NA,2.884,228.7237062,NA
3/15/2019,18:00:00,-11.53166667,47.93,-16.53974833,80.24486667,205.361555,165.7997167,246.0335833,NA,0.6685,331.0716601,NA
3/15/2019,19:00:00,-14.19166667,49.51333333,-21.78669167,0,0,162.8438667,226.3746333,NA,3.189333333,66.50943101,NA
3/15/2019,20:00:00,-13.93833333,44.77166667,-22.13818667,0,0,174.7090333,225.1612,NA,2.976,51.95501108,NA
3/15/2019,21:00:00,-12.96833333,46.49666667,-20.60443,0,0,189.9258833,230.6624333,NA,1.611,74.94513124,NA
3/15/2019,22:00:00,-13.72333333,53.315,-21.05968,0,0,189.8650833,229.00555,NA,1.098166667,17.14539487,NA
3/15/2019,23:00:00,-13.43166667,39.76333333,-20.30987833,0.098098933,0.037279433,200.24455,231.7605,NA,1.303,54.86399833,NA
3/16/2019,0:00:00,-14.60666667,26.755,-24.414115,0,0,150.8062167,217.0786333,NA,2.1745,21.31052009,NA
3/16/2019,1:00:00,-15.43833333,34.775,-25.934535,0,0,143.0932667,211.7949667,NA,2.137166667,10.50977709,NA
3/16/2019,2:00:00,-15.465,11.00716667,-27.50743333,0,0,134.9548667,206.48385,NA,1.471,12.14872131,NA
3/16/2019,3:00:00,-15.8,6.256,-29.17320333,0,0,125.1640667,200.9226833,NA,1.655166667,8.962767771,NA
3/16/2019,4:00:00,-15.94833333,5.1225,-28.97779333,0,0,126.6503833,201.5624167,NA,1.800666667,7.691998066,NA
3/16/2019,5:00:00,-16.28166667,6.166333333,-28.62597333,0,0,122.5074333,202.7261167,NA,2.66,358.1123957,NA
3/16/2019,6:00:00,-15.51166667,3.23,-29.15161833,0,0,122.8551,200.9948667,NA,2.017833333,354.819259,NA
3/16/2019,7:00:00,-15.585,2.598,-30.11376167,15.6660365,19.30516517,122.0801167,197.8392,NA,1.324666667,3.091515921,NA
3/16/2019,8:00:00,-15.02333333,2.325833333,-29.12372333,315.9189867,96.31753667,125.2665833,201.0901333,NA,1.5845,44.84100238,NA
3/16/2019,9:00:00,-13.08,2.636333333,-23.75422333,722.5732333,302.5421833,131.7007167,219.4305667,NA,1.997833333,71.92979559,1.041
3/16/2019,10:00:00,-10.25666667,5.237,-17.154405,936.8586833,511.2985833,140.4778,243.6206667,NA,1.166666667,80.17195787,NA
3/16/2019,11:00:00,-8.024833333,7.928833333,-10.54082133,1072.109,678.9407833,152.6140833,269.7467,NA,1.1555,146.9753566,NA
3/16/2019,12:00:00,-7.116333333,10.11766667,-6.026653167,1128.447167,801.5339167,161.02395,288.7248167,NA,1.328333333,253.1000448,NA
3/16/2019,13:00:00,-6.132333333,12.63,-3.266859167,1106.102167,866.3738833,168.1782167,300.8512167,NA,1.286833333,220.9925186,1.06
3/16/2019,14:00:00,-6.9685,25.47166667,-3.842696833,1026.525017,895.3350167,172.2895333,298.2781333,NA,2.388333333,226.6365994,1.061
3/16/2019,15:00:00,-7.1625,39.445,-4.167662167,889.8820833,892.7528667,181.7225167,296.8363,NA,2.941166667,224.8194428,1.063
3/16/2019,16:00:00,-7.729666667,46.66,-6.0318415,578.95895,696.53375,180.6105333,288.71195,NA,2.5065,229.8042333,1.06
3/16/2019,17:00:00,-9.598333333,60.255,-9.972914833,282.6416667,383.9009667,197.1704667,272.06495,NA,1.3665,280.5990831,NA
3/16/2019,18:00:00,-8.617166667,43.18833333,-11.16851083,103.8544783,291.6411167,185.2091667,267.2044333,NA,1.685666667,91.239544,NA
3/16/2019,19:00:00,-10.03833333,34.00166667,-18.57128667,0.852050167,6.960491667,165.2042833,238.2141333,NA,3.081333333,32.20008672,1.056
3/16/2019,20:00:00,-9.305,21.465,-19.30644,0,0,163.321,235.4602667,NA,2.8065,1.646465256,NA
3/16/2019,21:00:00,-9.763333333,21.24333333,-20.76400167,0,0,163.2635833,230.0792,NA,2.555333333,43.09555861,NA
3/16/2019,22:00:00,-9.891666667,20.62666667,-20.64801667,0,0,164.5957167,230.5036,NA,2.854833333,39.06453371,NA
3/16/2019,23:00:00,-10.22166667,21.53666667,-21.53133667,0,0,164.4512333,227.2932667,NA,2.0085,57.20591517,NA
3/17/2019,0:00:00,-10.76833333,24.14333333,-21.34273833,0,0,162.4869667,227.9760333,NA,2.218833333,18.01779284,NA
3/17/2019,1:00:00,-11.375,26.535,-21.765435,0,0,160.9495,226.4538167,NA,2.1825,4.092010022,NA
3/17/2019,2:00:00,-12.27833333,27.995,-22.44801333,0,0,163.8213333,223.9987167,NA,2.189666667,12.73298041,NA
3/17/2019,3:00:00,-12.35166667,20.70166667,-22.24192833,0,0,168.9115667,224.7436167,NA,2.147,0.901711061,NA
3/17/2019,4:00:00,-11.99,10.83833333,-22.07172333,0,0,180.6198667,225.34905,NA,1.896166667,354.0807316,NA
3/17/2019,5:00:00,-12.46,10.45166667,-22.60262667,0,0,176.2537833,223.4575833,NA,1.640666667,11.90272594,NA
3/17/2019,6:00:00,-11.86833333,19.42,-22.27382667,0,0,175.5807833,224.6234667,NA,2.116166667,17.04444835,NA
3/17/2019,7:00:00,-12.04666667,20.86666667,-22.49376167,23.46295733,19.06842817,177.8896667,223.8358,NA,1.319,48.29312381,NA
3/17/2019,8:00:00,-11.64833333,12.82833333,-20.751585,138.5203333,99.218085,187.7408,230.14515,NA,1.421666667,34.31518403,1.085
3/17/2019,9:00:00,-10.77333333,9.541166667,-18.89554833,484.4744,246.3090367,179.4177333,237.0883,NA,1.3365,19.01270702,NA
3/17/2019,10:00:00,-8.78,10.81833333,-13.272825,499.19045,344.8106833,220.3638167,258.6993833,NA,0.767,132.3990635,NA
3/17/2019,11:00:00,-6.2765,13.92,-6.4994345,1008.250367,665.33995,216.91195,286.8030833,NA,1.289,193.6512682,NA
3/17/2019,12:00:00,-4.962166667,19.605,-1.668286583,1111.388,794.9798667,204.0340833,308.0591667,NA,1.055833333,260.6293365,NA
3/17/2019,13:00:00,-6.383666667,42.41,-4.364674667,951.8453333,764.14865,247.6130833,295.9953833,NA,4.0795,220.1595592,NA
3/17/2019,14:00:00,-7.5655,51.69833333,-5.9355285,877.60535,740.4290833,255.0764167,289.1153667,NA,4.988666667,219.1021434,NA
3/17/2019,15:00:00,-7.643,54.81,-5.676052167,727.3143833,651.18895,249.5188833,290.2429167,NA,3.001333333,231.1506618,1.084
3/17/2019,16:00:00,-8.0885,57.81833333,-6.441391833,559.83025,541.4567167,235.3944833,286.9716,NA,3.5525,232.2096378,1.091
3/17/2019,17:00:00,-9.621666667,70.96166667,-9.251297667,262.7857167,252.7255,241.2473333,275.0379,NA,2.382,224.7236553,1.087
3/17/2019,18:00:00,-10.94666667,66.68833333,-13.40383333,86.02429667,137.5605917,203.56435,258.2644,NA,1.526166667,266.6793307,NA
3/17/2019,19:00:00,-12.74333333,73.255,-18.89190167,0.809071833,5.206935,182.0245833,236.9952,NA,1.380833333,347.9630896,NA
3/17/2019,20:00:00,-13.43833333,60.80166667,-21.379875,0,0,166.5963667,227.84575,NA,1.672833333,18.91500663,NA
3/17/2019,21:00:00,-13.63333333,66.06833333,-21.85206667,0,0,167.9166667,226.1377833,NA,2.389666667,45.53050413,NA
3/17/2019,22:00:00,-13.05666667,66.15666667,-20.01858667,0.109639983,0,194.2734667,232.8634167,NA,2.359333333,54.53183733,NA
3/17/2019,23:00:00,-12.49,62.34833333,-15.7269,0.491731267,0,239.2570667,249.0062167,NA,1.691833333,74.9469148,NA
3/18/2019,0:00:00,-12.93666667,67.19833333,-14.99405333,0,0,241.61745,251.8500167,NA,1.6705,116.472592,NA
3/18/2019,1:00:00,-13.54,74.28333333,-15.42911,0,0,238.46275,250.1557667,NA,1.4475,114.6052003,NA
3/18/2019,2:00:00,-13.80833333,74.2,-15.14523667,0,0,243.6893167,251.2625167,NA,1.868,129.6037066,NA
3/18/2019,3:00:00,-14.245,79.81666667,-14.93089333,0,0,246.4227333,252.09785,NA,2.064333333,129.9904654,NA
3/18/2019,4:00:00,-14.47166667,79.92666667,-15.63714167,0,0,239.1385333,249.3567833,NA,1.8585,132.1245251,NA
3/18/2019,5:00:00,-14.85666667,76.66833333,-16.76460167,0,0,230.4921667,245.0136167,NA,2.153333333,342.6636522,NA
3/18/2019,6:00:00,-15.12333333,75.74833333,-18.70588167,0,0,219.58215,237.72805,NA,0.926333333,4.343890206,NA
3/18/2019,7:00:00,-15.17666667,75.005,-19.95814667,30.42795917,27.586754,213.1048667,233.1819333,NA,1.561833333,347.4132156,NA
3/18/2019,8:00:00,-14.07833333,78.52166667,-15.03542333,181.2482233,156.0054567,246.93255,251.6956,NA,1.284666667,298.9005538,NA
3/18/2019,9:00:00,-12.365,73.035,-13.40347667,420.75845,324.87865,273.8218167,258.12405,NA,1.108,240.9124519,NA
3/18/2019,10:00:00,-12.33333333,67.55666667,-11.5312395,824.2673333,548.3216833,275.8182,265.6963833,NA,1.642166667,277.7741864,NA
3/18/2019,11:00:00,-9.104833333,53.28166667,-9.16884,846.33355,618.4864167,236.8719333,275.8039833,NA,0.982833333,218.4000367,1.065
3/18/2019,12:00:00,-10.79166667,69.895,-8.472435,913.3169667,774.5408833,253.3508333,278.3331167,NA,2.4905,233.4017654,NA
3/18/2019,13:00:00,-7.7775,55.53166667,-5.005375167,1087.527517,923.09225,243.1295667,293.2931,NA,1.2605,231.1204718,NA
3/18/2019,14:00:00,-8.1745,55.28,-3.061234667,1029.91205,908.4647,240.32985,301.7935667,NA,1.609166667,226.3813459,1.093
3/18/2019,15:00:00,-10.45666667,73.97333333,-8.020465833,543.9757,481.2638667,266.06885,280.2508667,NA,1.869333333,235.3452274,1.049
3/18/2019,16:00:00,-9.728666667,65.35,-7.765909833,589.5916667,617.8526,239.8314167,281.3401833,NA,1.578666667,308.634101,1.051
3/18/2019,17:00:00,-7.2635,57.595,-6.248500833,452.1557833,618.6072833,214.5514,287.8440333,NA,0.8745,204.2033738,1.047
3/18/2019,18:00:00,-12.035,73.33,-14.30561467,104.4175867,241.4101017,178.7886167,254.90375,NA,1.417333333,5.640003513,NA
3/18/2019,19:00:00,-12.42,42.3,-20.8182,0.543322167,2.871933333,155.7240833,229.91595,NA,2.638,344.6437932,1.046
3/18/2019,20:00:00,-11.66166667,27.405,-21.97184833,0,0,155.2509,225.7091333,NA,2.474833333,21.62365357,NA
3/18/2019,21:00:00,-11.63333333,24.47666667,-22.17364167,0,0,153.5383833,224.9863333,NA,2.8125,104.030183,1.042
3/18/2019,22:00:00,-11.05833333,21.63,-21.34372833,0,0,152.5517,227.99945,NA,3.518166667,80.09107748,1.072
3/18/2019,23:00:00,-10.485,18.63666667,-20.50807833,0,0,152.1959333,231.02305,NA,3.373833333,56.48800353,NA
3/19/2019,0:00:00,-9.775,13.10333333,-19.97900667,0,0,149.9132,232.9861167,NA,4.765833333,3.206177534,1.085
3/19/2019,1:00:00,-8.763333333,11.30666667,-17.42312,0,0,150.1349667,242.5121833,NA,9.018666667,352.5549102,NA
3/19/2019,2:00:00,-8.699666667,8.45,-18.90971667,0,0,154.0832333,236.9697667,NA,4.424333333,359.9518891,NA
3/19/2019,3:00:00,-10.07666667,8.665833333,-21.58224333,0,0,151.8304167,227.1134833,NA,3.171666667,51.55028869,NA
3/19/2019,4:00:00,-12.56333333,28.48,-21.88972833,0,0,179.58895,226.0080833,NA,2.163,29.65012289,NA
3/19/2019,5:00:00,-14.34833333,45.24,-23.63423833,0,0,166.9109833,219.78925,NA,1.424666667,57.02920685,NA
3/19/2019,6:00:00,-14.16166667,44.82,-23.35176833,0,0,171.8738833,220.7943167,NA,1.832666667,32.39457764,NA
3/19/2019,7:00:00,-13.10833333,33.89166667,-22.68694833,34.29231533,27.36629,170.7174667,223.1814,NA,2.554,3.648697096,NA
3/19/2019,8:00:00,-10.825,23.87666667,-19.56370333,269.6587667,117.4568,188.8555167,234.5182333,NA,1.215166667,14.58365616,NA
3/19/2019,9:00:00,-10.45166667,30.27333333,-16.10643,607.4541333,284.2770667,186.1150667,247.5558167,NA,1.396666667,4.278492471,NA
3/19/2019,10:00:00,-8.757666667,34.68166667,-9.475944667,811.0889833,483.5275833,217.48595,274.2311,NA,0.689833333,336.804502,NA
3/19/2019,11:00:00,-8.4005,42.53833333,-5.040945667,908.6241833,611.2076167,231.0735167,292.9969167,NA,1.445666667,284.0866549,1.083
3/19/2019,12:00:00,-7.761833333,55.88166667,-2.505205283,1222.840667,848.5784833,212.0450167,304.3114333,NA,1.919,258.3858036,NA
3/19/2019,13:00:00,-7.060166667,61.44333333,-0.404882413,1221.29015,959.28905,245.0967667,313.8136333,NA,2.313,234.4677033,1.105
3/19/2019,14:00:00,-8.850166667,76.23333333,-4.707928333,805.5531667,688.8844167,266.7579333,294.5482333,NA,4.454666667,213.4260638,NA
3/19/2019,15:00:00,-10.595,81.92333333,-8.594137167,437.83135,387.0658333,261.15315,277.77605,NA,4.144833333,207.027937,NA
3/19/2019,16:00:00,-11.55,84.11666667,-10.62289083,248.8945667,218.1983667,260.7211667,269.3495667,NA,3.260666667,237.6914229,NA
3/19/2019,17:00:00,-12.18,83.63333333,-11.573505,177.41075,157.2385833,258.80655,265.4659833,NA,2.527,273.3272326,NA
3/19/2019,18:00:00,-12.49666667,83.65,-13.809025,95.98482633,88.649872,251.7285333,256.60995,NA,0.979666667,257.9880544,NA
3/19/2019,19:00:00,-14.17666667,82.76666667,-18.77768667,0.0576649,0,245.5652833,237.46,NA,1.008166667,60.21326969,NA
3/19/2019,20:00:00,-13.28166667,83.01666667,-15.485985,0.263698375,0.35136095,252.77695,249.9448167,NA,1.671333333,45.81740379,NA
3/19/2019,21:00:00,-12.835,78.72333333,-15.99783,0.0370837,0.212953333,252.9562,247.9855333,NA,1.227166667,45.94954248,NA
3/19/2019,22:00:00,-13.25833333,74.53,-19.405085,0,0,246.20135,235.14765,NA,1.559833333,43.48255758,NA
3/19/2019,23:00:00,-14.05666667,75.15166667,-22.51350167,0,0,239.5464167,223.7649833,NA,1.933333333,31.3333225,NA
3/20/2019,0:00:00,-14.155,74.335,-22.13783667,0.21928,0.267169333,241.1051833,225.1526833,NA,2.029666667,48.58704846,NA
3/20/2019,1:00:00,-12.44,74.90166667,-15.93088167,0.7048285,0.1815153,253.5785,248.2387,NA,0.6495,42.18215598,NA
3/20/2019,2:00:00,-13.78333333,78.88,-19.07009667,0,0,246.8012833,236.3618667,NA,1.261,47.73865278,NA
3/20/2019,3:00:00,-14.72333333,82.8,-18.06757,0.4921355,0.340393833,248.0694333,240.3075333,NA,1.350166667,42.83969439,NA
3/20/2019,4:00:00,-16.01,80.13833333,-22.45136,0,0,240.94065,223.9919333,NA,2.525166667,55.18649427,1.061
3/20/2019,5:00:00,-15.84666667,76.47,-21.29459167,0,0,239.6052667,228.1593667,NA,2.405666667,18.95349637,NA
3/20/2019,6:00:00,-14.695,54.06333333,-22.675435,0,0,241.85145,223.21795,NA,2.672833333,32.68100736,NA
3/20/2019,7:00:00,-14.57333333,46.81,-24.6231,13.61469158,20.69086333,235.2528833,216.3270167,NA,2.3795,55.67747264,NA
3/20/2019,8:00:00,-13.79833333,51.33333333,-23.37679333,347.9934683,106.71878,216.9146,220.72245,NA,1.825833333,31.56052594,1.065
3/20/2019,9:00:00,-11.01,40.15333333,-19.23769167,744.5757833,319.6255833,172.0069667,235.7287667,NA,1.102666667,35.21778134,1.062
3/20/2019,10:00:00,-9.1675,35.38,-13.60688167,942.6931167,526.5028333,165.86155,257.39265,NA,0.780333333,47.52569022,1.058
3/20/2019,11:00:00,-7.1625,40.35333333,-7.589145667,1093.507,694.2441,179.8880667,282.0685667,NA,0.870333333,255.8650447,NA
3/20/2019,12:00:00,-8.337833333,59.89166667,-3.572065667,1199.372,847.6017833,201.9004833,299.4817667,NA,1.407833333,275.9119191,1.067
3/20/2019,13:00:00,-8.401333333,62.18833333,-3.845628333,976.78905,777.9919833,234.5004,298.27505,NA,1.76,254.5681633,1.083
3/20/2019,14:00:00,-8.775,68.83333333,-6.525516833,743.7940333,634.0856167,257.5878,286.5784667,NA,3.99,221.2536268,1.081
3/20/2019,15:00:00,-10.28666667,79.57833333,-8.679869667,439.2582333,388.4902167,259.88195,277.4146833,NA,4.970166667,229.4363753,1.098
3/20/2019,16:00:00,-11.36666667,84.36666667,-10.44659733,170.2943417,150.3914983,261.0927,270.08155,NA,3.731833333,217.0307505,NA
3/20/2019,17:00:00,-12.02666667,84.4,-11.95139833,70.69340167,63.53571,260.8350833,263.9358167,NA,4.668333333,251.7817298,NA
3/20/2019,18:00:00,-12.44166667,84.21666667,-12.743605,33.1547235,31.03079967,259.5939833,260.7466833,NA,2.972166667,267.5918494,0.971
3/20/2019,19:00:00,-12.87333333,84,-13.08336833,0.839834833,0.8169005,256.7070333,259.38875,NA,2.7375,244.9878048,NA
3/20/2019,20:00:00,-12.96333333,83.93333333,-13.23408667,0,0,258.7093167,258.7871667,NA,1.196333333,251.4525759,NA
3/20/2019,21:00:00,-12.94333333,84.01666667,-13.34629167,0,0,258.3786,258.3407,NA,2.547333333,298.942436,NA
3/20/2019,22:00:00,-13.01166667,83.93333333,-13.35765667,0,0,258.2953333,258.2953333,NA,2.104,309.0364276,NA
3/20/2019,23:00:00,-13.71,83.18333333,-14.072575,0,0,256.0726,255.4734833,NA,1.846833333,295.8051355,NA
3/21/2019,0:00:00,-15.04333333,81.96666667,-15.897665,0,0,249.5378167,248.3448167,NA,1.367,343.9788531,NA
3/21/2019,1:00:00,-13.97166667,83.06666667,-14.66226167,0,0,253.1523667,253.1523667,NA,1.4115,290.9128574,NA
3/21/2019,2:00:00,-14.935,81.95,-15.92433167,0,0,251.03575,248.2769333,NA,1.651833333,344.1979279,NA
3/21/2019,3:00:00,-17.40666667,79.76166667,-19.648185,0,0,238.191,234.1767,NA,1.843166667,28.85576633,NA
3/21/2019,4:00:00,-17.39,79.125,-19.732455,0,0,238.1258667,233.8642667,NA,2.195833333,8.727567448,NA
3/21/2019,5:00:00,-17.50333333,75.04,-20.54417833,0,0,238.0537167,230.9002167,NA,3.047666667,2.569613871,0.954
3/21/2019,6:00:00,-17.85333333,66.86666667,-26.37016833,0,0,235.8380667,210.3716,NA,2.031833333,35.03171021,0.95
3/21/2019,7:00:00,-18.29333333,57.24166667,-27.31025,10.2842565,22.015945,236.72415,207.12315,NA,2.697166667,59.55362976,0.95
3/21/2019,8:00:00,-16.00166667,42.52666667,-25.43433833,399.867275,116.3560467,249.0469833,213.57785,NA,2.375,27.12665463,0.947
3/21/2019,9:00:00,-13.47333333,31.265,-20.914805,995.1393667,334.2814667,272.81525,229.56935,NA,1.9125,41.23008037,0.947
3/21/2019,10:00:00,-11.62666667,31.70666667,-15.21068333,996.21785,549.3193833,177.0116667,251.04565,NA,2.342166667,357.4154865,0.95
3/21/2019,11:00:00,-11.05833333,38.77,-10.63639367,1106.322,726.0254167,167.9421333,269.3263,NA,2.6705,333.3712511,0.958
3/21/2019,12:00:00,-10.02,53.93166667,-7.013498167,1185.855,858.1020167,177.3816167,284.4818667,NA,2.4725,254.2421666,0.955
3/21/2019,13:00:00,-8.737166667,59.93666667,-5.706138167,1091.688033,876.8271,236.3168667,290.1573,NA,2.813166667,228.2749975,0.965
3/21/2019,14:00:00,-7.312,58.17833333,-3.027851833,1076.867917,912.73675,258.7798167,301.9161,NA,1.8265,231.198409,0.984
3/21/2019,15:00:00,-8.531833333,67.35,-5.309939667,767.0121333,679.3567167,263.4251333,291.8487,NA,1.946333333,233.8793823,0.991
3/21/2019,16:00:00,-9.601666667,72.89833333,-7.3263185,424.0416167,371.15795,264.3620667,283.1409833,NA,1.441333333,224.4095625,NA
3/21/2019,17:00:00,-10.32833333,79.33666667,-9.416970167,247.35605,225.0585833,279.3848167,274.3439833,NA,0.774333333,234.058592,0.969
3/21/2019,18:00:00,-11.61,83.21666667,-12.45917167,60.81096667,62.51084667,274.6383833,261.90175,NA,0.691,194.4279746,0.973
3/21/2019,19:00:00,-12.75666667,84.36666667,-15.187195,0.560282817,1.340404167,261.0103667,251.18525,NA,0.713666667,76.49984459,NA
3/21/2019,20:00:00,-12.555,85.01666667,-14.63807,0.063427933,0,258.3878333,253.3134333,NA,0.688833333,86.66488242,NA
3/21/2019,21:00:00,-13.90833333,83.18333333,-20.17977833,0,0,254.5142167,232.2941667,NA,1.9975,41.23538897,NA
3/21/2019,22:00:00,-13.255,81.18333333,-17.357365,0,0,253.7706167,242.8962333,NA,1.369333333,10.6513652,NA
3/21/2019,23:00:00,-12.03,83.83333333,-12.62426,0,0,261.22635,261.22635,NA,1.3665,298.5200596,NA
3/22/2019,0:00:00,-11.80333333,86.96666667,-12.21615167,0,0,262.8667333,262.8667333,NA,2.085166667,273.0400491,NA
3/22/2019,1:00:00,-13.18833333,83.83333333,-14.75957167,0.426730457,0,259.2402167,252.9536667,NA,2.072166667,310.7668751,NA
3/22/2019,2:00:00,-15.355,68.745,-21.334985,0,0,247.3935,228.0480833,NA,3.308333333,351.732156,NA
3/22/2019,3:00:00,-14.78666667,46.62166667,-23.67987333,0,0,244.70205,219.6435,NA,3.302333333,346.5087478,NA
3/22/2019,4:00:00,-14.33,30.06166667,-23.99475,0,0,189.7749667,218.5484667,NA,3.072,349.2428663,NA
3/22/2019,5:00:00,-14.53833333,23.28166667,-23.94420167,0,0,165.4797667,218.7086833,NA,2.921,357.6317436,NA
3/22/2019,6:00:00,-14.65833333,17.87666667,-25.17123167,0,0,147.4375667,214.4329167,NA,2.9495,353.2088842,0.956
3/22/2019,7:00:00,-14.585,14.915,-25.64809667,16.7215085,24.14366483,145.0861,212.78995,NA,2.712166667,350.6300825,NA
3/22/2019,8:00:00,-14.33333333,14.21166667,-25.36585833,369.0304967,117.8435167,142.4498833,213.7843167,NA,2.838833333,2.805587409,0.985
3/22/2019,9:00:00,-12.38,11.97333333,-21.37154,763.9570833,340.5962667,147.2835167,227.9175333,NA,2.091666667,20.96510807,NA
3/22/2019,10:00:00,-9.906666667,13.05333333,-15.58528167,964.5839167,554.6952333,153.8820167,249.6270833,NA,1.583166667,80.26631298,0.996
3/22/2019,11:00:00,-7.806666667,18.475,-9.793687333,1081.334,716.0883167,163.5338833,272.8196833,NA,1.423,163.0132816,1.012
3/22/2019,12:00:00,-6.448833333,22.31666667,-5.469888333,1141.228667,829.0349667,171.3683667,291.15125,NA,1.187166667,199.148483,0.987
3/22/2019,13:00:00,-6.998333333,35.33666667,-4.809867167,1142.282167,905.7201667,174.8812333,294.0296667,NA,2.971166667,220.2970002,0.982
3/22/2019,14:00:00,-7.615,51.64,-5.709009667,1079.628667,941.4712167,173.7544,290.0860333,NA,4.770166667,222.6668173,0.992
3/22/2019,15:00:00,-8.170666667,56.19,-6.639859,916.7191,901.6667167,171.7634333,286.06945,NA,5.9495,220.5770804,0.999
3/22/2019,16:00:00,-8.2065,58.79166667,-6.25176,766.6230167,819.0480167,200.27335,287.7531833,NA,4.776833333,221.6488247,NA
3/22/2019,17:00:00,-9.975,60.96166667,-8.970144667,339.9291167,380.0733833,208.2016667,276.2353833,NA,2.970833333,228.1367711,1.003
3/22/2019,18:00:00,-12.05833333,70.09666667,-10.08441583,63.940395,56.94527667,240.8831167,271.5636667,NA,1.878833333,251.1915109,1.006
3/22/2019,19:00:00,-12.91166667,74.95833333,-12.09487167,2.3005205,2.645962833,232.5377,263.3932333,NA,1.011666667,63.6526884,NA
3/22/2019,20:00:00,-12.905,67.67333333,-16.65896833,0,0,178.3441,245.4594667,NA,3.768166667,40.66077697,NA
3/22/2019,21:00:00,-13.265,64.11166667,-20.63060333,0,0,163.54875,230.5750833,NA,1.953666667,56.94973484,NA
3/22/2019,22:00:00,-13.18666667,67.15,-22.13507333,0,0,163.4637667,225.1244333,NA,1.031166667,56.73661893,NA
3/22/2019,23:00:00,-13.505,73.92333333,-20.20836667,0.173115833,0.043492667,197.3077833,232.1846333,NA,0.811833333,1.231452288,NA
3/23/2019,0:00:00,-13.22166667,82.98333333,-15.92052333,0.3721957,0.180622875,240.1754667,248.2758333,NA,0.768,169.6832655,1.01
